Advertiser Currency,Channel,Creative Size,Revenue (Adv Currency),Impressions,Active View: Viewable Impressions,Clicks,Total Conversions,Post-Click Conversions,Post-View Conversions
USD,PAC Singapore sx,300x600,68.761789,2784,2183,3,10,2,8
USD,mogo lydia peacecenter test,250x250,28.492488,4603,3774,0,4,0,4
USD,mogo marks branding comp rate gold video sx,300x250,53744.23909,11513411,9449809,6263,17649,1837,15812
USD,Channel of Top non-US Sites for Nielsen Display Ads - DO NOT EDIT,250x250,73.9214,10539,8709,6,6,0,6
USD,DO NOT USE Tier 2,300x250,12605.04461,2143818,1705080,1422,7572,362,7210
USD,Fan Extender IMG/Sidearm Blacklist,320x50,12.996475,5600,5272,11,3,3,0
USD,mogo canada t1 sx,320x50,15512.62434,2439970,2301766,5040,7391,3482,3909
USD,mogo marks branding tier 3 sx xls37852,300x600,13329.30997,929976,800528,1437,6408,536,5872
USD,mogo marks pav kpi sx,970x250,303.666306,18854,11911,51,189,72,117
USD,mogo marks shakespeare sx,320x100,0.612036,90,80,0,0,0,0
USD,ttd entertainment sx,600x250,0.000272,1,0,0,0,0,0
USD,ttd kids sx,728x90,827.398602,193067,142582,196,427,51,376
USD,ttd male sx,300x100,0.088676,19,17,0,0,0,0
USD,/All Apps/Apple App Store/Games/Puzzle,300x50,12.510105,1716,1685,10,0,0,0
USD,/All Apps/Apple App Store/Games/Word,300x600,549.954988,29604,24969,2409,386,364,22
USD,/All Apps/Google Play/Games/Role Playing,300x50,0.378571,95,94,0,0,0,0
USD,DO NOT USE Invite December Brand Safe List,728x90,28449.25147,6154440,4840530,3375,13736,1011,12725
USD,DO NOT USE Mobile - MoPub - Computers & Electronics/Software/Multimedia Software/Audio & Music Software,728x90,16.245648,27832,27717,4,0,0,0
USD,DO NOT USE Tier 1* (CHANNEL),160x600,9851.07543,2309830,2065763,1040,7846,413,7433
USD,DO NOT USE Tier 3* (CHANNEL) (2),970x90,8.387827,480,426,0,0,0,0
USD,mogo cult soph sx,320x50,16095.94497,2954262,2760039,5820,6687,3635,3052
USD,mogo marks phoenix sx,320x50,235.664169,56892,52451,69,114,26,88
USD,mogo sports sx,300x50,87.490776,20268,19144,19,67,6,61
USD,ttd sports sx,300x100,0.088865,20,18,0,0,0,0
USD,/All Apps/Apple App Store/Entertainment,300x50,29.179102,6658,6252,17,0,0,0
USD,/All Apps/Google Play/Entertainment,300x50,10.352774,4634,4549,2,3,0,3
USD,mogo marks houston sx,468x60,0.002004,1,0,0,0,0,0
USD,mogo marks kpi mdx sx xls9297,336x280,10.98305,857,779,0,3,0,3
USD,mogo marks playbill 5 sx x9z,728x90,192.049338,20133,8714,18,106,13,93
USD,/All Apps/Apple App Store/Games/Casino,300x250,66.51064,6049,4857,179,6,6,0
USD,DO_NOT_USE Bid Manager reportable sites channel (Soon to be deprecated and please exclude channel: Non-reportable sites and apps),250x250,99.574344,12574,10382,4,18,0,18
USD,education master sx,320x100,87.054422,11192,10592,18,19,10,9
USD,kid safe sx,300x50,124.332722,17942,16978,24,244,8,236
USD,pac esports sx,320x50,2285.799897,1277359,1017891,385,904,81,823
USD,/All Apps/Apple App Store/Games/Card,300x50,3.445156,349,345,0,0,0,0
USD,/All Apps/Apple App Store/Games/Dice,970x250,0.107114,1,1,0,0,0,0
USD,Channel of Top US Sites for Nielsen Video Ads - DO NOT EDIT,250x250,93.42799,12248,10259,9,9,0,9
USD,mogo marks native (sharethrough) unique can sx,970x90,76.32208,6187,5174,0,3,0,3
USD,mogo marks natl cat-aff-im sx 2,300x50,100.975631,12426,11951,9,245,7,238
USD,mogo marks video sx xsl44760 class a,120x600,0.006865,4,4,0,0,0,0
USD,mogo marks xsl_ks20780 sx,320x51,0.837271,21,20,0,0,0,0
USD,ttd music sx,120x600,0.12627,15,14,0,0,0,0
USD,BBB black sx,320x50,3.15374,673,643,1,1,1,0
USD,mogo marks video sx xsl44760 class a,300x50,0.836719,192,182,0,0,0,0
USD,sfoc rtx kpi sx,970x250,5.403755,455,403,0,4,0,4
USD,ttd real estate sx,160x600,7.537507,2383,1545,0,6,0,6
USD,ttd weather sx,970x90,10.122206,378,321,3,1,0,1
USD,/All Apps/Google Play/Games/Trivia,970x250,0.011302,10,10,0,0,0,0
USD,Broadway sx,300x250,1.722585,89,84,0,1,0,1
USD,mogo CBS Interactive sx,160x600,62.96424,7551,6662,8,49,0,49
USD,mogo marks branding max reach sx,600x250,0.000272,1,0,0,0,0,0
USD,mogo marks lal (purchase) gold sx,728x90,21064.34386,2364040,1901020,1483,10580,499,10081
USD,mogo marks native sx xsl1045 class a,300x600,3298.453629,394141,334113,311,1289,84,1205
USD,mogo marks perf arts silver sx,336x280,0.891718,38,30,0,2,0,2
USD,mogo marks perf arts sx 5 rx1,970x90,1.608701,167,126,0,2,0,2
USD,mogo marks perf arts sx 7,320x51,0.8361,20,19,0,0,0,0
USD,mogo marks travel sx,250x250,0.091436,6,4,0,0,0,0
USD,/All Apps/Apple App Store/Sports,300x600,8.025561,210,194,3,0,0,0
USD,/All Apps/Google Play/Books & Reference,300x600,19.43133,797,748,14,0,0,0
USD,Channel of Top non-US Sites for Nielsen Video Ads - DO NOT EDIT,336x280,38.134441,8206,7130,9,4,0,4
USD,South Coast Rep Perf Arts 5 black sx,300x600,0.975347,96,86,0,1,0,1
USD,mogo marks agg sx xsl37589,300x50,3053.966613,551407,520503,268,9041,202,8839
USD,mogo marks pav kpi sx 2,970x90,27.994522,1843,1585,1,3,0,3
USD,mogo marks video branding medium reach tail aggregate sx,300x50,2029.637773,364497,346188,205,5300,131,5169
USD,ttd tech sx,320x100,8.646309,1248,1168,0,3,0,3
USD,Walnut Street Theatre - In-Stream Video Blacklist,970x250,0.108732,4,4,0,0,0,0
USD,debartolo local site list,300x250,16.876282,1085,649,0,18,0,18
USD,dso custom hx,300x600,35.96784,1522,1403,0,37,0,37
USD,mogo marks branding tier 3 sx xls37852,160x600,6410.102049,1166509,1070331,617,2839,175,2664
USD,mogo marks video branding max reach tail aggregate sx,728x90,64010.01533,12728636,10178252,6497,34539,2105,32434
USD,pac canada sports sx,970x90,81.418633,6022,5055,1,3,0,3
USD,ttd entertainment sx,300x600,6898.510507,1016714,838965,862,2849,281,2568
USD,/All Apps/Apple App Store/Games/Trivia,300x600,10.147856,367,315,18,0,0,0
USD,/All Apps/Google Play,970x250,5.390885,477,419,5,1,1,0
USD,Android Top Selling Free Sports,300x600,1.141057,388,362,9,0,0,0
USD,DO NOT USE All Google Anonymous (2),300x250,0.00828,2,2,0,0,0,0
USD,DO NOT USE fgu test public channel,728x90,3262.170671,376546,238788,211,772,50,722
USD,Mogo DBM premium video sx,300x100,0.279056,47,45,0,0,0,0
USD,mogo black rt sx,970x250,2.527778,530,398,0,0,0,0
USD,mogo marks native (sharethrough) unique us sx,120x600,0.112777,34,27,0,0,0,0
USD,mogo marks xsl_800p sx,970x250,10357.8175,1342976,1167633,1906,3544,725,2819
USD,sfoc kpi sx (acquisition 2019),970x250,94.694474,9933,8920,14,110,16,94
USD,/All Apps/Apple App Store/Games/Word,160x600,7.220291,380,333,44,0,0,0
USD,/All Apps/Google Play/Photography,300x250,2.418094,541,471,2,0,0,0
USD,DO NOT USE Tier 3* (CHANNEL),300x600,10315.33531,1341645,1079437,1064,5449,325,5124
USD,mogo marks sports sx,300x250,5440.589849,589551,429492,380,1303,108,1195
USD,/All Apps/Apple App Store/Games/Racing,728x90,2.277434,1593,1579,10,1,1,0
USD,/All Apps/Google Play/Games/Casino,300x250,5.98391,270,231,3,0,0,0
USD,DCPA display local sx,728x90,93.1085,7406,5541,4,87,2,85
USD,mogo marks agg sx xsl37589,336x280,188.317111,21687,18624,13,89,0,89
USD,mogo marks cincinnati sx,160x600,0.461603,41,27,0,0,0,0
USD,mogo marks video branding medium reach tail aggregate sx,336x280,68.033524,11295,9850,8,14,0,14
USD,ttd music sx,336x280,0.325503,124,117,0,0,0,0
USD,/All Apps/Apple App Store/Newsstand/News & Politics,300x600,104.244439,22040,16700,68,1,0,1
USD,/All Apps/Apple App Store/Weather,320x100,0.228678,27,27,0,0,0,0
USD,kid safe sx,336x280,2.107807,330,263,0,0,0,0
USD,mogo marks perf arts gold sx,200x200,0.018275,2,1,0,0,0,0
USD,ttd female sx,300x600,2441.652675,196756,176119,186,1279,70,1209
USD,DO_NOT_USE Bid Manager reportable sites channel (Soon to be deprecated and please exclude channel: Non-reportable sites and apps),300x600,55496.61696,6683282,5508291,13050,25960,3204,22756
USD,mogo marks pav kpi hx,120x600,0.056483,18,18,0,0,0,0
USD,mogo marks t1 brand sx trim,320x50,27029.72255,4700020,4390320,8839,10522,4426,6096
USD,mogo marks trip advisor sx,320x50,531.864908,9497,9075,31,163,6,157
USD,mogo marks wsj sx x4v,970x250,77.861596,1590,1353,7,7,1,6
USD,ttd real estate sx,970x250,9.959923,311,264,0,0,0,0
USD,5a local sx seattle,970x90,1.242725,112,74,0,0,0,0
USD,DO NOT USE Invite December Brand Safe List,900x90,0.001275,1,1,0,0,0,0
USD,finn dallas native sx,320x100,0.588915,70,46,0,0,0,0
USD,mogo marks wedding sx,300x50,0.769291,46,44,0,9,0,9
USD,ttd health sx,300x250,3284.303418,323673,255899,219,1899,60,1839
USD,/All Apps/Google Play/Sports,300x50,12.13653,2406,2238,2,2,0,2
USD,Channel of Top US Sites for Nielsen Video Ads - DO NOT EDIT,300x600,42022.22579,5105522,4288363,4717,17625,1718,15907
USD,Performing Arts Fort Worth Top sx,320x50,14.933753,5511,4981,3,17,0,17
USD,mogo CBS Interactive sx,728x90,993.628924,122679,89630,55,343,21,322
USD,mogo marks hq100p sx,300x100,0.636893,117,102,0,0,0,0
USD,mogo marks natl elite cat-aff-im sx,970x250,3847.464609,261542,214022,460,1140,246,894
USD,mogo marks pav kpi hx,300x50,147.327957,35488,32171,14,404,20,384
USD,mogo marks pav kpi sx 3,336x280,0.855777,30,24,0,0,0,0
USD,mogo marks video branding max reach tail aggregate sx,970x66,1.275509,632,175,0,0,0,0
USD,mogo perf arts sx,250x250,0.426678,34,24,0,0,0,0
USD,ttd beauty sx,160x600,84.775673,9694,8605,0,27,0,27
USD,ttd news sx,970x250,6620.652732,679733,586331,1000,1981,424,1557
USD,ttd travel sx,336x280,0.477799,26,23,0,0,0,0
USD,/All Apps/Apple App Store/Entertainment,300x250,552.855566,186614,155656,666,27,25,2
USD,/All Apps/Apple App Store/Games,300x600,1288.155485,54811,46886,4253,623,573,50
USD,/All Apps/Apple App Store/Reference,300x50,5.345701,1784,1687,1,2,0,2
USD,Android Top Selling Free Education,300x250,51.137649,17828,15733,128,76,47,29
USD,Arizona Theatre Company - Site List,300x250,29.36473,4006,3168,7,6,1,5
USD,DO NOT USE Mobile - MoPub - People & Society,300x250,6.525548,1100,982,5,1,0,1
USD,mogo black sx,120x600,0.063257,37,34,0,0,0,0
USD,mogo marks branding tier 2 sx xls37852,300x100,0.541359,108,94,0,0,0,0
USD,mogo marks elite kpi achievers sx,728x90,5997.310825,515426,391514,237,1610,93,1517
USD,mogo marks lal branding (All) silver sx,250x250,33.729281,3364,2759,1,6,0,6
USD,mogo mba tier 2 sx,160x600,1425.893463,203609,175614,69,417,17,400
USD,/All Apps/Apple App Store/Games/Puzzle,300x250,18.044842,1413,1220,15,2,2,0
USD,Arvada local sx,300x250,13.293825,666,565,3,31,2,29
USD,Cal Performances sf local + t1 brand black sx,300x250,97.943901,8045,6927,4,2,0,2
USD,Channel of Top non-US Sites for Nielsen Video Ads - DO NOT EDIT,Unknown,5452.056295,162953,155927,839,110,0,110
USD,Channel of Top non-US Sites for Nielsen Video Ads - DO NOT EDIT,468x60,3.048746,1279,815,0,0,0,0
USD,University of Colorado--Shortlist- HighCTR/ high CPA ,300x250,0,0,0,0,3,0,3
USD,mogo financial services kpi sx,970x90,7.125731,241,203,0,0,0,0
USD,mogo marks coupon sx,250x250,0.803606,25,24,0,0,0,0
USD,Channel of Top US Sites for Nielsen Video Ads - DO NOT EDIT,336x280,130.106675,26491,23008,27,30,0,30
USD,Mogo DBM premium video sx,970x66,0.049613,9,4,0,0,0,0
USD,mogo marks branding elite tier sx xls37852,160x600,1399.942393,108082,80334,80,611,36,575
USD,mogo marks hq100p sx,970x250,6808.997723,895473,787269,1337,2656,548,2108
USD,mogo marks natl canada cat-aff-im sx,970x90,21.615586,1593,1369,2,3,0,3
USD,mogo marks sacramento sx,300x250,226.713391,20392,14820,16,31,8,23
USD,mogo perf arts sx,970x66,0.004991,1,0,0,0,0,0
USD,pac esports sx,300x600,2489.662937,612566,485817,147,1295,58,1237
USD,sfjazz travel sx,160x600,58.927739,5161,4876,5,47,8,39
USD,/All Apps/Apple App Store/Catalogs,300x50,0.025875,6,5,0,0,0,0
USD,/All Apps/Google Play/Productivity,970x250,0.004083,2,1,0,0,0,0
USD,/All Apps/Google Play/Social,728x90,0.087011,176,169,0,0,0,0
USD,DO NOT USE AppNexus - Collective Media,160x600,4530.446251,1690755,1554301,427,1221,122,1099
USD,DO_NOT_USE Bid Manager reportable sites channel (Soon to be deprecated and please exclude channel: Non-reportable sites and apps),336x280,218.174241,25182,21608,14,104,0,104
USD,Stratford KPI sx,160x600,9.415745,890,783,0,38,0,38
USD,mogo marks perf arts gold sx,468x60,0.004844,2,0,0,0,0,0
USD,mogo marks t1 brand sx trim,250x250,18.453144,2173,1727,1,4,0,4
USD,/All Apps/Apple App Store/Games,336x280,0.042493,9,4,0,0,0,0
USD,/All Apps/Google Play/Games/Word,336x280,0.021841,9,5,0,0,0,0
USD,Performing Arts Fort Worth Perf Arts 5 black sx,970x250,0.735224,63,56,0,1,0,1
USD,mogo financial services kpi sx,468x60,0.006168,3,3,0,0,0,0
USD,mogo marks video sx xsl44760 class c,160x600,11775.9393,3509669,3141568,1341,3953,381,3572
USD,ttd music sx,300x100,0.030841,6,6,0,0,0,0
USD,/All Apps/Google Play/Business,300x50,0.005799,3,3,0,0,0,0
USD,DO NOT USE Tier 2,970x66,0.070801,68,15,0,0,0,0
USD,at atlanta sx,320x50,22.748317,5256,4663,5,17,1,16
USD,mogo marks bay area sx,970x250,39.312759,6141,2788,5,10,2,8
USD,mogo marks branding tier 1 sx xls37852,970x90,230.375965,18754,16045,16,21,1,20
USD,mogo marks branding tier 2 sx xls37852,970x250,8752.146806,762576,643833,1386,3234,647,2587
USD,mogo marks disney sx,300x100,0.047234,4,3,0,0,0,0
USD,mogo marks lal (purchase) platinum sx,320x100,11.703228,753,568,0,7,0,7
USD,mogo marks perf arts platinum sx,160x600,1701.079585,102194,74696,72,524,30,494
USD,mogo marks san francisco sx,160x600,16.221208,2280,1233,2,5,0,5
USD,mogo marks xsl66781 sx,970x250,5448.462184,507159,431137,826,2032,426,1606
USD,dbm native sx (adx),970x90,25.340768,1680,1377,3,4,0,4
USD,mogo marks lal (purchase) gold sx,300x250,37828.02659,4509942,3468035,3460,16981,1285,15696
USD,mogo marks native sx xsl1045 class a,468x60,0.228814,46,41,0,0,0,0
USD,/All Apps/Apple App Store/Games/Music,320x50,2.593871,741,707,11,0,0,0
USD,/All Apps/Google Play/Games/Sports,728x90,0.062715,56,54,0,0,0,0
USD,/All Apps/Google Play/Games/Word,300x250,42.072743,3119,2854,20,2,2,0
USD,/All Apps/Google Play/Health & Fitness,300x250,4.155413,229,198,6,1,0,1
USD,DO NOT USE Rubicon,160x600,527.418901,263709,235403,235,180,49,131
USD,mogo marks native medium reach tail aggregate sx,320x50,73007.71215,17785985,16567054,21709,28699,8374,20325
USD,mogo marks perf arts branding high reach sx,970x250,375.045436,25153,17506,73,221,77,144
USD,mogo marks sacramento sx,970x250,2.612876,162,110,2,0,0,0
USD,mogo marks toronto sx,970x250,39.591504,4081,2967,4,31,0,31
USD,Channel of Top US Sites for Nielsen Video Ads - DO NOT EDIT,300x250,150959.4551,32060247,25912737,17166,53069,4535,48534
USD,mogo marks kpi mdx sx xls9297,970x66,0.025054,4,3,0,0,0,0
USD,mogo marks playbill 5 sx x9z,160x600,66.514515,3547,3120,8,24,1,23
USD,mogo marks san francisco sx,970x90,1.95632,181,131,0,0,0,0
USD,ttd auto sx,728x90,680.433172,54534,46892,28,205,5,200
USD,ttd entertainment sx,Unknown,5452.056295,162953,155927,839,110,0,110
USD,ttd kids sx,160x600,912.904249,489905,427151,332,291,93,198
USD,/All Apps/Apple App Store/Games/Racing,300x600,0.189287,9,8,0,0,0,0
USD,/All Apps/Apple App Store/Games/Strategy,728x90,7.468375,7441,7343,20,3,3,0
USD,/All Apps/Apple App Store/Social Networking,320x50,435.13361,161168,153677,425,3,1,2
USD,DCPA display local sx,300x600,8.871684,279,227,0,2,0,2
USD,DO NOT USE Invite US Expandable Enabled Sites,300x50,59.035683,15534,14706,5,97,5,92
USD,DO NOT USE Tier 2* (CHANNEL),320x100,31.417254,3036,2804,9,11,5,6
USD,mogo marks branding elite tier sx xls37852,970x90,15.396509,726,637,1,2,0,2
USD,mogo marks branding tier 3 sx xls37852,250x250,11.132257,1006,808,0,4,0,4
USD,mogo marks native sx xsl1045 class c,300x250,30580.48041,6511846,5271558,3663,11052,1013,10039
USD,mogo marks video sx xsl44760 class c,970x90,111.802952,8721,7414,9,9,0,9
USD,Channel of Top Global Sites for Nielsen Video Ads - DO NOT EDIT,728x90,58731.95115,12500177,10204577,5949,30451,1919,28532
USD,DO NOT USE Mobile - MoPub - Arts & Entertainment,300x600,0.53753,13,12,0,0,0,0
USD,DO NOT USE Mobile - MoPub - Arts & Entertainment/Music & Audio,320x50,20.312376,42534,42388,59,0,0,0
USD,DO NOT USE Tier 3,900x90,0.001275,1,1,0,0,0,0
USD,DO NOT USE fgu test public channel,300x600,51.412634,6352,4968,9,13,3,10
USD,Mogo DBM basic video sx,728x90,1277.133299,288024,240411,143,629,45,584
USD,dbm video sx,300x250,59407.54349,11348935,9255318,6735,22917,1958,20959
USD,mogo marks lal (purchase) gold sx,200x200,0.447882,33,27,0,0,0,0
USD,ttd finance sx,300x250,13204.7572,1813919,1467583,1859,4198,569,3629
USD,/All Apps/Apple App Store/Games/Strategy,320x50,7.156289,5485,5305,11,0,0,0
USD,DO NOT USE Tier 3* (CHANNEL) (2),300x250,2628.628524,492209,372292,296,1990,94,1896
USD,Lynn General,336x280,1.207442,40,38,0,0,0,0
USD,mogo cult soph sx,160x600,2560.098059,451941,390750,204,897,51,846
USD,mogo marks branding comp rate silver video sx,320x50,32581.87381,7857239,7344261,11278,13307,5354,7953
USD,mogo marks branding drhbx silver sx,320x50,60354.72246,13497783,12473437,17190,26411,6974,19437
USD,mogo marks perf arts sx 2,320x51,0.8361,20,19,0,0,0,0
USD,/All Apps/Apple App Store/Games/Action,300x250,0.818551,111,64,1,0,0,0
USD,/All Apps/Google Play/Lifestyle,728x90,5.415849,3000,2886,4,0,0,0
USD,Android Top Selling Free News and Magazines,300x250,2475.012413,409793,372851,727,165,88,77
USD,Channel of Top Global Sites for Nielsen Video Ads - DO NOT EDIT,970x66,0.901289,295,151,0,0,0,0
USD,mogo centro sx US (2014),300x100,0.537469,88,81,0,0,0,0
USD,mogo marks branding tier 1 sx xls37852,468x60,2.428967,754,568,0,0,0,0
USD,ttd music sx,970x250,75.707393,23561,17160,26,59,28,31
USD,/All Apps/Apple App Store/Games/Card,728x90,676.601863,401971,396236,1133,103,87,16
USD,Duxiana - Underperformance Blacklist,970x250,74.772146,51193,46513,108,2,2,0
USD,mogo black sx,160x600,947.720768,365719,325469,309,371,68,303
USD,mogo marks natl cat-aff-im sx 2,970x250,5508.206365,503949,428916,848,2062,445,1617
USD,mogo marks t1 brand sx trim,970x66,0.217453,37,17,0,0,0,0
USD,/All Apps/Apple App Store/Games/Racing,300x50,0.048674,18,18,0,0,0,0
USD,/All Apps/Apple App Store/Music,300x600,2.211794,164,130,3,0,0,0
USD,kid safe sx,970x250,1664.27607,503771,466075,536,554,157,397
USD,mogo marks agg sx xsl37589,970x250,11842.08199,1448329,1263219,2119,4142,767,3375
USD,mogo marks lal branding (All) gold sx,250x250,21.619145,1881,1571,0,4,0,4
USD,mogo marks perf arts branding high reach sx,970x66,0.004991,1,0,0,0,0,0
USD,mogo marks perf arts gold sx,320x50,1577.599971,132961,108521,199,943,95,848
USD,mogo marks xsl_ks0001 sx,Unknown,5452.056295,162953,155927,839,110,0,110
USD,mogo sports sx,468x60,0.139416,26,20,0,0,0,0
USD,pac esports sx,336x280,0.005576,5,5,0,0,0,0
USD,sfoc marks kpi sx (062018),300x250,197.885619,21387,19742,19,376,15,361
USD,/All Apps/Apple App Store/Productivity,320x50,73.271385,37367,36289,81,1,1,0
USD,Performing Arts Fort Worth sx,970x250,2.490449,113,90,0,0,0,0
USD,mogo financial services kpi sx,320x50,7582.575744,2232728,1904794,2838,2164,739,1425
USD,mogo marks branding tier 2 sx xls37852,240x400,0.054511,6,5,0,0,0,0
USD,mogo marks branding tier 3 sx xls37852,320x51,0.8361,20,19,0,0,0,0
USD,mogo marks shakespeare sx,300x600,9.743643,799,630,2,0,0,0
USD,mogo marks video branding extended reach tail aggregate sx,200x200,2.990179,245,176,0,1,0,1
USD,/All Apps/Apple App Store/Lifestyle,728x90,196.641831,38277,35451,84,7,5,2
USD,DO NOT USE Tier 3* (CHANNEL),300x100,0.727688,134,122,0,0,0,0
USD,Duxiana- Bad Site List(Allan) ,300x600,66.589057,15498,14164,16,1,0,1
USD,Provident High CTR List ,160x600,44.609702,3968,3732,0,0,0,0
USD,Stratford Black RT SX,300x250,1.471367,330,296,0,3,0,3
USD,mogo marks branding drhbx platinum sx,970x250,3758.292523,258573,212589,456,1114,202,912
USD,mogo marks high intenders sx,300x250,3581.028182,489133,369105,347,1678,116,1562
USD,mogo marks jazz & blues sx,320x50,472.364504,88291,80977,35,318,34,284
USD,mogo marks video branding medium reach tail aggregate sx,970x250,10257.71603,1328331,1161376,1845,3548,640,2908
USD,mogo marks video sx xsl44760 class b,300x600,5474.915393,816452,636514,754,1766,278,1488
USD,mogo marks xsl_ks0001 sx,468x60,3.006496,1255,905,0,0,0,0
USD,sfoc cix sx,970x250,8.70447,401,316,0,19,0,19
USD,zt local austin sx,300x250,74.55567,14477,11874,18,102,8,94
USD,/All Apps/Apple App Store/Navigation,320x50,112.372498,11081,10338,73,1,0,1
USD,RCU Blacklist Sites (CPA),160x600,32.235156,3430,3308,3,2,0,2
USD,mogo marks perf arts gold sx,970x250,285.944351,18182,11426,48,182,69,113
USD,mogo marks perf arts silver sx,250x250,0.159429,28,16,0,0,0,0
USD,mogo marks sports sx,250x250,0.573128,73,60,0,0,0,0
USD,sfoc stratford hqcat sx,300x250,447.558549,55244,50175,51,647,42,605
USD,stratford black OB sx,160x600,0.014055,11,10,0,0,0,0
USD,ttd auto sx,970x66,0.041119,6,4,0,0,0,0
USD,ttd health wellness sx,970x90,3.63959,979,895,2,2,0,2
USD,ttd shopping sx,970x66,0.041119,6,4,0,0,0,0
USD,DO NOT USE Invite December Brand Safe List,300x600,23305.7965,2481561,2016213,2699,9547,907,8640
USD,DO_NOT_USE Bid Manager reportable sites channel (Soon to be deprecated and please exclude channel: Non-reportable sites and apps),160x600,43304.42947,10922491,9625127,5834,22422,1672,20750
